"x","y","cluster"
-5522688.585,-2432488.545,7
-5501808.855,-2432488.545,7
-5480929.125,-2432488.545,7
-5460049.395,-2432488.545,7
-5439169.665,-2432488.545,7
-5418289.935,-2432488.545,7
-5397410.205,-2432488.545,7
-5376530.475,-2432488.545,7
-5355650.745,-2432488.545,7
-5334771.015,-2432488.545,7
-5313891.285,-2432488.545,7
-5293011.555,-2432488.545,7
-5272131.825,-2432488.545,7
-5251252.095,-2432488.545,7
-5230372.365,-2432488.545,7
-5209492.635,-2432488.545,7
-5188612.905,-2432488.545,7
-5167733.175,-2432488.545,7
-5146853.445,-2432488.545,7
-5125973.715,-2432488.545,7
-5105093.985,-2432488.545,7
-5084214.255,-2432488.545,7
-5063334.525,-2432488.545,7
-5042454.795,-2432488.545,7
-5021575.065,-2432488.545,7
-5000695.335,-2432488.545,7
-4979815.605,-2432488.545,7
-4958935.875,-2432488.545,7
-4938056.145,-2432488.545,7
-4917176.415,-2432488.545,7
-4896296.685,-2432488.545,7
-4875416.955,-2432488.545,7
-4854537.225,-2432488.545,7
-4833657.495,-2432488.545,7
-4812777.765,-2432488.545,7
-4791898.035,-2432488.545,7
-4771018.305,-2432488.545,7
-4750138.575,-2432488.545,7
-4729258.845,-2432488.545,7
-4708379.115,-2432488.545,7
-4687499.385,-2432488.545,7
-4666619.655,-2432488.545,7
-4645739.925,-2432488.545,7
-4624860.195,-2432488.545,7
-4603980.465,-2432488.545,7
-4583100.735,-2432488.545,7
-4562221.005,-2432488.545,7
-4541341.275,-2432488.545,7
-4520461.545,-2432488.545,7
-4499581.815,-2432488.545,7
-4478702.085,-2432488.545,7
-4457822.355,-2432488.545,7
-4436942.625,-2432488.545,7
-4416062.895,-2432488.545,7
-4395183.165,-2432488.545,7
-4374303.435,-2432488.545,7
-4353423.705,-2432488.545,7
-4332543.975,-2432488.545,7
-4311664.245,-2432488.545,7
-4290784.515,-2432488.545,7
-4269904.785,-2432488.545,7
-4249025.055,-2432488.545,7
-4228145.325,-2432488.545,7
-4207265.595,-2432488.545,7
-4186385.865,-2432488.545,7
-4165506.135,-2432488.545,7
-4144626.405,-2432488.545,7
-4123746.675,-2432488.545,7
-4102866.945,-2432488.545,7
-4081987.215,-2432488.545,7
-4061107.485,-2432488.545,7
-4040227.755,-2432488.545,7
-4019348.025,-2432488.545,7
-3998468.295,-2432488.545,7
-3977588.565,-2432488.545,7
1158825.015,-2432488.545,2
1179704.745,-2432488.545,2
1200584.475,-2432488.545,2
1221464.205,-2432488.545,2
1242343.935,-2432488.545,2
1263223.665,-2432488.545,2
1284103.395,-2432488.545,2
1304983.125,-2432488.545,2
1325862.855,-2432488.545,2
1346742.585,-2432488.545,2
1367622.315,-2432488.545,2
1388502.045,-2432488.545,2
1409381.775,-2432488.545,2
1430261.505,-2432488.545,2
1451141.235,-2432488.545,2
1472020.965,-2432488.545,2
1492900.695,-2432488.545,2
1513780.425,-2432488.545,2
1534660.155,-2432488.545,2
1555539.885,-2432488.545,2
1576419.615,-2432488.545,2
1597299.345,-2432488.545,2
1618179.075,-2432488.545,2
1639058.805,-2432488.545,2
1659938.535,-2432488.545,2
1680818.265,-2432488.545,2
1701697.995,-2432488.545,2
1722577.725,-2432488.545,2
1743457.455,-2432488.545,2
1764337.185,-2432488.545,2
1785216.915,-2432488.545,2
1806096.645,-2432488.545,2
1826976.375,-2432488.545,2
1847856.105,-2432488.545,2
1868735.835,-2432488.545,2
1889615.565,-2432488.545,2
1910495.295,-2432488.545,2
1931375.025,-2432488.545,2
1952254.755,-2432488.545,2
1973134.485,-2432488.545,2
1994014.215,-2432488.545,2
2014893.945,-2432488.545,2
2035773.675,-2432488.545,2
2056653.405,-2432488.545,2
2077533.135,-2432488.545,2
2098412.865,-2432488.545,2
2119292.595,-2432488.545,2
2140172.325,-2432488.545,2
2161052.055,-2432488.545,2
2181931.785,-2432488.545,2
2202811.515,-2432488.545,2
2223691.245,-2432488.545,2
2244570.975,-2432488.545,2
2265450.705,-2432488.545,2
2286330.435,-2432488.545,2
2307210.165,-2432488.545,2
2328089.895,-2432488.545,2
2348969.625,-2432488.545,2
2369849.355,-2432488.545,2
2390729.085,-2432488.545,2
2411608.815,-2432488.545,2
2432488.545,-2432488.545,2
2453368.275,-2432488.545,2
2474248.005,-2432488.545,2
2495127.735,-2432488.545,2
2516007.465,-2432488.545,2
2536887.195,-2432488.545,2
2557766.925,-2432488.545,2
2578646.655,-2432488.545,2
2599526.385,-2432488.545,2
2620406.115,-2432488.545,2
2641285.845,-2432488.545,2
2662165.575,-2432488.545,2
2683045.305,-2432488.545,2
2703925.035,-2432488.545,2
2724804.765,-2432488.545,2
2745684.495,-2432488.545,2
2766564.225,-2432488.545,2
2787443.955,-2432488.545,2
2808323.685,-2432488.545,2
2829203.415,-2432488.545,2
2850083.145,-2432488.545,2
2870962.875,-2432488.545,2
2891842.605,-2432488.545,2
2912722.335,-2432488.545,2
2933602.065,-2432488.545,2
2954481.795,-2432488.545,2
2975361.525,-2432488.545,2
2996241.255,-2432488.545,2
3017120.985,-2432488.545,2
3038000.715,-2432488.545,2
3058880.445,-2432488.545,2
3079760.175,-2432488.545,2
3100639.905,-2432488.545,2
3121519.635,-2432488.545,2
3142399.365,-2432488.545,2
3163279.095,-2432488.545,2
3184158.825,-2432488.545,2
3205038.555,-2432488.545,2
3225918.285,-2432488.545,2
3246798.015,-2432488.545,2
3267677.745,-2432488.545,2
4207265.595,-2432488.545,13
4228145.325,-2432488.545,13
4249025.055,-2432488.545,13
4269904.785,-2432488.545,13
4290784.515,-2432488.545,13
4311664.245,-2432488.545,13
4332543.975,-2432488.545,13
4353423.705,-2432488.545,13
4374303.435,-2432488.545,13
4395183.165,-2432488.545,13
4416062.895,-2432488.545,13
4436942.625,-2432488.545,13
4457822.355,-2432488.545,13
4478702.085,-2432488.545,13
4499581.815,-2432488.545,13
4520461.545,-2432488.545,13
4541341.275,-2432488.545,13
4562221.005,-2432488.545,13
4583100.735,-2432488.545,13
4603980.465,-2432488.545,13
11494291.365,-2432488.545,3
11515171.095,-2432488.545,3
11536050.825,-2432488.545,3
11556930.555,-2432488.545,3
11577810.285,-2432488.545,3
11598690.015,-2432488.545,3
11619569.745,-2432488.545,3
11640449.475,-2432488.545,3
11661329.205,-2432488.545,3
11682208.935,-2432488.545,3
11703088.665,-2432488.545,3
11723968.395,-2432488.545,3
11744848.125,-2432488.545,3
11765727.855,-2432488.545,3
11786607.585,-2432488.545,3
11807487.315,-2432488.545,3
11828367.045,-2432488.545,3
11849246.775,-2432488.545,3
11870126.505,-2432488.545,3
11891006.235,-2432488.545,3
11911885.965,-2432488.545,3
11932765.695,-2432488.545,3
11953645.425,-2432488.545,3
11974525.155,-2432488.545,3
11995404.885,-2432488.545,3
12016284.615,-2432488.545,3
12037164.345,-2432488.545,3
12058044.075,-2432488.545,3
12078923.805,-2432488.545,3
12099803.535,-2432488.545,3
12120683.265,-2432488.545,3
12141562.995,-2432488.545,3
12162442.725,-2432488.545,3
12183322.455,-2432488.545,3
12204202.185,-2432488.545,3
12225081.915,-2432488.545,3
12245961.645,-2432488.545,3
12266841.375,-2432488.545,3
12287721.105,-2432488.545,3
12308600.835,-2432488.545,3
12329480.565,-2432488.545,3
12350360.295,-2432488.545,3
12371240.025,-2432488.545,3
12392119.755,-2432488.545,3
12412999.485,-2432488.545,3
12433879.215,-2432488.545,3
12454758.945,-2432488.545,3
12475638.675,-2432488.545,3
12496518.405,-2432488.545,3
12517398.135,-2432488.545,3
12538277.865,-2432488.545,3
12559157.595,-2432488.545,3
12580037.325,-2432488.545,3
12600917.055,-2432488.545,3
12621796.785,-2432488.545,3
12642676.515,-2432488.545,3
12663556.245,-2432488.545,3
12684435.975,-2432488.545,3
12705315.705,-2432488.545,3
12726195.435,-2432488.545,3
12747075.165,-2432488.545,3
12767954.895,-2432488.545,3
12788834.625,-2432488.545,3
12809714.355,-2432488.545,3
12830594.085,-2432488.545,3
12851473.815,-2432488.545,3
12872353.545,-2432488.545,3
12893233.275,-2432488.545,3
12914113.005,-2432488.545,3
12934992.735,-2432488.545,3
12955872.465,-2432488.545,3
12976752.195,-2432488.545,3
12997631.925,-2432488.545,3
13018511.655,-2432488.545,3
13039391.385,-2432488.545,3
13060271.115,-2432488.545,3
13081150.845,-2432488.545,3
13102030.575,-2432488.545,3
13122910.305,-2432488.545,3
13143790.035,-2432488.545,3
13164669.765,-2432488.545,3
13185549.495,-2432488.545,3
13206429.225,-2432488.545,3
13227308.955,-2432488.545,3
13248188.685,-2432488.545,3
13269068.415,-2432488.545,3
13289948.145,-2432488.545,3
13310827.875,-2432488.545,3
13331707.605,-2432488.545,3
13352587.335,-2432488.545,3
13373467.065,-2432488.545,3
13394346.795,-2432488.545,3
13415226.525,-2432488.545,3
13436106.255,-2432488.545,3
13456985.985,-2432488.545,3
13477865.715,-2432488.545,3
13498745.445,-2432488.545,3
13519625.175,-2432488.545,3
13540504.905,-2432488.545,3
13561384.635,-2432488.545,3
13582264.365,-2432488.545,3
13603144.095,-2432488.545,3
13624023.825,-2432488.545,3
13644903.555,-2432488.545,3
13665783.285,-2432488.545,3
13686663.015,-2432488.545,3
13707542.745,-2432488.545,3
13728422.475,-2432488.545,3
13749302.205,-2432488.545,3
13770181.935,-2432488.545,3
13791061.665,-2432488.545,3
13811941.395,-2432488.545,3
13832821.125,-2432488.545,3
13853700.855,-2432488.545,3
13874580.585,-2432488.545,3
13895460.315,-2432488.545,3
13916340.045,-2432488.545,3
13937219.775,-2432488.545,3
13958099.505,-2432488.545,3
13978979.235,-2432488.545,3
13999858.965,-2432488.545,3
14020738.695,-2432488.545,3
14041618.425,-2432488.545,3
14062498.155,-2432488.545,3
14083377.885,-2432488.545,3
14104257.615,-2432488.545,3
14125137.345,-2432488.545,3
14146017.075,-2432488.545,3
14166896.805,-2432488.545,3
14187776.535,-2432488.545,3
14208656.265,-2432488.545,3
-6858991.305,-2453368.275,10
-6838111.575,-2453368.275,10
-6817231.845,-2453368.275,10
-6796352.115,-2453368.275,10
-6775472.385,-2453368.275,10
-6691953.465,-2453368.275,10
-6650194.005,-2453368.275,10
-6629314.275,-2453368.275,10
-6608434.545,-2453368.275,10
-6587554.815,-2453368.275,10
-6566675.085,-2453368.275,10
-6545795.355,-2453368.275,10
-6524915.625,-2453368.275,10
-6504035.895,-2453368.275,10
-6483156.165,-2453368.275,10
-6462276.435,-2453368.275,10
-6441396.705,-2453368.275,10
-6420516.975,-2453368.275,10
-6399637.245,-2453368.275,10
-6378757.515,-2453368.275,10
-6357877.785,-2453368.275,10
-6336998.055,-2453368.275,10
-6316118.325,-2453368.275,10
-6295238.595,-2453368.275,10
-6274358.865,-2453368.275,10
-6253479.135,-2453368.275,10
-6232599.405,-2453368.275,10
-6211719.675,-2453368.275,10
-6190839.945,-2453368.275,10
-6169960.215,-2453368.275,10
-6149080.485,-2453368.275,10
-6128200.755,-2453368.275,10
-6107321.025,-2453368.275,10
-6086441.295,-2453368.275,10
-6065561.565,-2453368.275,10
-6044681.835,-2453368.275,10
-6023802.105,-2453368.275,10
-6002922.375,-2453368.275,7
-5982042.645,-2453368.275,7
-5961162.915,-2453368.275,7
-5940283.185,-2453368.275,7
-5919403.455,-2453368.275,7
-5898523.725,-2453368.275,7
-5877643.995,-2453368.275,7
-5856764.265,-2453368.275,7
-5835884.535,-2453368.275,7
-5815004.805,-2453368.275,7
-5794125.075,-2453368.275,7
-5773245.345,-2453368.275,7
-5752365.615,-2453368.275,7
-5731485.885,-2453368.275,7
-5710606.155,-2453368.275,7
-5689726.425,-2453368.275,7
-5668846.695,-2453368.275,7
-5647966.965,-2453368.275,7
-5627087.235,-2453368.275,7
-5606207.505,-2453368.275,7
-5585327.775,-2453368.275,7
-5564448.045,-2453368.275,7
-5543568.315,-2453368.275,7
-5522688.585,-2453368.275,7
-5501808.855,-2453368.275,7
-5480929.125,-2453368.275,7
-5460049.395,-2453368.275,7
-5439169.665,-2453368.275,7
-5418289.935,-2453368.275,7
-5397410.205,-2453368.275,7
-5376530.475,-2453368.275,7
-5355650.745,-2453368.275,7
-5334771.015,-2453368.275,7
-5313891.285,-2453368.275,7
-5293011.555,-2453368.275,7
-5272131.825,-2453368.275,7
-5251252.095,-2453368.275,7
-5230372.365,-2453368.275,7
-5209492.635,-2453368.275,7
-5188612.905,-2453368.275,7
-5167733.175,-2453368.275,7
-5146853.445,-2453368.275,7
-5125973.715,-2453368.275,7
-5105093.985,-2453368.275,7
-5084214.255,-2453368.275,7
-5063334.525,-2453368.275,7
-5042454.795,-2453368.275,7
-5021575.065,-2453368.275,7
-5000695.335,-2453368.275,7
-4979815.605,-2453368.275,7
-4958935.875,-2453368.275,7
-4938056.145,-2453368.275,7
-4917176.415,-2453368.275,7
-4896296.685,-2453368.275,7
-4875416.955,-2453368.275,7
-4854537.225,-2453368.275,7
-4833657.495,-2453368.275,7
-4812777.765,-2453368.275,7
-4791898.035,-2453368.275,7
-4771018.305,-2453368.275,7
-4750138.575,-2453368.275,7
-4729258.845,-2453368.275,7
-4708379.115,-2453368.275,7
-4687499.385,-2453368.275,7
-4666619.655,-2453368.275,7
-4645739.925,-2453368.275,7
-4624860.195,-2453368.275,7
-4603980.465,-2453368.275,7
-4583100.735,-2453368.275,7
-4562221.005,-2453368.275,7
-4541341.275,-2453368.275,7
-4520461.545,-2453368.275,7
-4499581.815,-2453368.275,7
-4478702.085,-2453368.275,7
-4457822.355,-2453368.275,7
-4436942.625,-2453368.275,7
-4416062.895,-2453368.275,7
-4395183.165,-2453368.275,7
-4374303.435,-2453368.275,7
-4353423.705,-2453368.275,7
-4332543.975,-2453368.275,7
-4311664.245,-2453368.275,7
-4290784.515,-2453368.275,7
-4269904.785,-2453368.275,7
-4249025.055,-2453368.275,7
-4228145.325,-2453368.275,7
-4207265.595,-2453368.275,7
-4186385.865,-2453368.275,7
-4165506.135,-2453368.275,7
-4144626.405,-2453368.275,7
-4123746.675,-2453368.275,7
-4102866.945,-2453368.275,7
-4081987.215,-2453368.275,7
-4061107.485,-2453368.275,7
-4040227.755,-2453368.275,7
-4019348.025,-2453368.275,7
-3998468.295,-2453368.275,7
-3977588.565,-2453368.275,7
1158825.015,-2453368.275,2
1179704.745,-2453368.275,2
1200584.475,-2453368.275,2
1221464.205,-2453368.275,2
1242343.935,-2453368.275,2
1263223.665,-2453368.275,2
1284103.395,-2453368.275,2
1304983.125,-2453368.275,2
1325862.855,-2453368.275,2
1346742.585,-2453368.275,2
1367622.315,-2453368.275,2
1388502.045,-2453368.275,2
1409381.775,-2453368.275,2
1430261.505,-2453368.275,2
1451141.235,-2453368.275,2
1472020.965,-2453368.275,2
1492900.695,-2453368.275,2
1513780.425,-2453368.275,2
1534660.155,-2453368.275,2
1555539.885,-2453368.275,2
1576419.615,-2453368.275,2
1597299.345,-2453368.275,2
1618179.075,-2453368.275,2
1639058.805,-2453368.275,2
1659938.535,-2453368.275,2
1680818.265,-2453368.275,2
1701697.995,-2453368.275,2
1722577.725,-2453368.275,2
1743457.455,-2453368.275,2
1764337.185,-2453368.275,2
1785216.915,-2453368.275,2
1806096.645,-2453368.275,2
1826976.375,-2453368.275,2
1847856.105,-2453368.275,2
1868735.835,-2453368.275,2
1889615.565,-2453368.275,2
1910495.295,-2453368.275,2
1931375.025,-2453368.275,2
1952254.755,-2453368.275,2
1973134.485,-2453368.275,2
1994014.215,-2453368.275,2
2014893.945,-2453368.275,2
2035773.675,-2453368.275,2
2056653.405,-2453368.275,2
2077533.135,-2453368.275,2
2098412.865,-2453368.275,2
2119292.595,-2453368.275,2
2140172.325,-2453368.275,2
2161052.055,-2453368.275,2
2181931.785,-2453368.275,2
2202811.515,-2453368.275,2
2223691.245,-2453368.275,2
2244570.975,-2453368.275,2
2265450.705,-2453368.275,2
2286330.435,-2453368.275,2
2307210.165,-2453368.275,2
2328089.895,-2453368.275,2
2348969.625,-2453368.275,2
2369849.355,-2453368.275,2
2390729.085,-2453368.275,2
2411608.815,-2453368.275,2
2432488.545,-2453368.275,2
2453368.275,-2453368.275,2
2474248.005,-2453368.275,2
2495127.735,-2453368.275,2
2516007.465,-2453368.275,2
2536887.195,-2453368.275,2
2557766.925,-2453368.275,2
2578646.655,-2453368.275,2
2599526.385,-2453368.275,2
2620406.115,-2453368.275,2
2641285.845,-2453368.275,2
2662165.575,-2453368.275,2
2683045.305,-2453368.275,2
2703925.035,-2453368.275,2
2724804.765,-2453368.275,2
2745684.495,-2453368.275,2
2766564.225,-2453368.275,2
2787443.955,-2453368.275,2
2808323.685,-2453368.275,2
2829203.415,-2453368.275,2
2850083.145,-2453368.275,2
2870962.875,-2453368.275,2
2891842.605,-2453368.275,2
2912722.335,-2453368.275,2
2933602.065,-2453368.275,2
2954481.795,-2453368.275,2
2975361.525,-2453368.275,2
2996241.255,-2453368.275,2
3017120.985,-2453368.275,2
3038000.715,-2453368.275,2
3058880.445,-2453368.275,2
3079760.175,-2453368.275,2
3100639.905,-2453368.275,2
3121519.635,-2453368.275,2
3142399.365,-2453368.275,2
3163279.095,-2453368.275,2
3184158.825,-2453368.275,2
3205038.555,-2453368.275,2
3225918.285,-2453368.275,2
3246798.015,-2453368.275,2
4207265.595,-2453368.275,13
4228145.325,-2453368.275,13
4249025.055,-2453368.275,13
4269904.785,-2453368.275,13
4290784.515,-2453368.275,13
4311664.245,-2453368.275,13
4332543.975,-2453368.275,13
4353423.705,-2453368.275,13
4374303.435,-2453368.275,13
4395183.165,-2453368.275,13
4416062.895,-2453368.275,13
4436942.625,-2453368.275,13
4457822.355,-2453368.275,13
4478702.085,-2453368.275,13
4499581.815,-2453368.275,13
4520461.545,-2453368.275,13
4541341.275,-2453368.275,13
4562221.005,-2453368.275,13
4583100.735,-2453368.275,13
4603980.465,-2453368.275,13
11389892.715,-2453368.275,3
11410772.445,-2453368.275,3
11431652.175,-2453368.275,3
11452531.905,-2453368.275,3
11473411.635,-2453368.275,3
11494291.365,-2453368.275,3
11515171.095,-2453368.275,3
11536050.825,-2453368.275,3
11556930.555,-2453368.275,3
11577810.285,-2453368.275,3
11598690.015,-2453368.275,3
11619569.745,-2453368.275,3
11640449.475,-2453368.275,3
11661329.205,-2453368.275,3
11682208.935,-2453368.275,3
11703088.665,-2453368.275,3
11723968.395,-2453368.275,3
11744848.125,-2453368.275,3
11765727.855,-2453368.275,3
11786607.585,-2453368.275,3
11807487.315,-2453368.275,3
11828367.045,-2453368.275,3
11849246.775,-2453368.275,3
11870126.505,-2453368.275,3
11891006.235,-2453368.275,3
11911885.965,-2453368.275,3
11932765.695,-2453368.275,3
11953645.425,-2453368.275,3
11974525.155,-2453368.275,3
11995404.885,-2453368.275,3
12016284.615,-2453368.275,3
12037164.345,-2453368.275,3
12058044.075,-2453368.275,3
12078923.805,-2453368.275,3
12099803.535,-2453368.275,3
12120683.265,-2453368.275,3
12141562.995,-2453368.275,3
12162442.725,-2453368.275,3
12183322.455,-2453368.275,3
12204202.185,-2453368.275,3
12225081.915,-2453368.275,3
12245961.645,-2453368.275,3
12266841.375,-2453368.275,3
12287721.105,-2453368.275,3
12308600.835,-2453368.275,3
12329480.565,-2453368.275,3
12350360.295,-2453368.275,3
12371240.025,-2453368.275,3
12392119.755,-2453368.275,3
12412999.485,-2453368.275,3
12433879.215,-2453368.275,3
12454758.945,-2453368.275,3
12475638.675,-2453368.275,3
12496518.405,-2453368.275,3
12517398.135,-2453368.275,3
12538277.865,-2453368.275,3
12559157.595,-2453368.275,3
12580037.325,-2453368.275,3
12600917.055,-2453368.275,3
12621796.785,-2453368.275,3
12642676.515,-2453368.275,3
12663556.245,-2453368.275,3
12684435.975,-2453368.275,3
12705315.705,-2453368.275,3
12726195.435,-2453368.275,3
12747075.165,-2453368.275,3
12767954.895,-2453368.275,3
12788834.625,-2453368.275,3
12809714.355,-2453368.275,3
12830594.085,-2453368.275,3
12851473.815,-2453368.275,3
12872353.545,-2453368.275,3
12893233.275,-2453368.275,3
12914113.005,-2453368.275,3
12934992.735,-2453368.275,3
12955872.465,-2453368.275,3
12976752.195,-2453368.275,3
12997631.925,-2453368.275,3
13018511.655,-2453368.275,3
13039391.385,-2453368.275,3
13060271.115,-2453368.275,3
13081150.845,-2453368.275,3
13102030.575,-2453368.275,3
13122910.305,-2453368.275,3
13143790.035,-2453368.275,3
13164669.765,-2453368.275,3
13185549.495,-2453368.275,3
13206429.225,-2453368.275,3
13227308.955,-2453368.275,3
13248188.685,-2453368.275,3
13269068.415,-2453368.275,3
13289948.145,-2453368.275,3
13310827.875,-2453368.275,3
13331707.605,-2453368.275,3
13352587.335,-2453368.275,3
13373467.065,-2453368.275,3
13394346.795,-2453368.275,3
13415226.525,-2453368.275,3
13436106.255,-2453368.275,3
13456985.985,-2453368.275,3
13477865.715,-2453368.275,3
13498745.445,-2453368.275,3
13519625.175,-2453368.275,3
13540504.905,-2453368.275,3
13561384.635,-2453368.275,3
13582264.365,-2453368.275,3
13603144.095,-2453368.275,3
13624023.825,-2453368.275,3
13644903.555,-2453368.275,3
13665783.285,-2453368.275,3
13686663.015,-2453368.275,3
13707542.745,-2453368.275,3
13728422.475,-2453368.275,3
13749302.205,-2453368.275,3
13770181.935,-2453368.275,3
13791061.665,-2453368.275,3
13811941.395,-2453368.275,3
13832821.125,-2453368.275,3
13853700.855,-2453368.275,3
13874580.585,-2453368.275,3
13895460.315,-2453368.275,3
13916340.045,-2453368.275,3
13937219.775,-2453368.275,3
13958099.505,-2453368.275,3
13978979.235,-2453368.275,3
13999858.965,-2453368.275,3
14020738.695,-2453368.275,3
14041618.425,-2453368.275,3
14062498.155,-2453368.275,3
14083377.885,-2453368.275,3
14104257.615,-2453368.275,3
14125137.345,-2453368.275,3
14146017.075,-2453368.275,3
14166896.805,-2453368.275,3
14187776.535,-2453368.275,3
14208656.265,-2453368.275,3
14229535.995,-2453368.275,3
14250415.725,-2453368.275,3
-6838111.575,-2474248.005,10
-6817231.845,-2474248.005,10
-6796352.115,-2474248.005,10
-6775472.385,-2474248.005,10
-6691953.465,-2474248.005,10
-6629314.275,-2474248.005,10
-6608434.545,-2474248.005,10
-6587554.815,-2474248.005,10
-6566675.085,-2474248.005,10
-6545795.355,-2474248.005,10
-6524915.625,-2474248.005,10
-6504035.895,-2474248.005,10
-6483156.165,-2474248.005,10
-6462276.435,-2474248.005,10
-6441396.705,-2474248.005,10
-6420516.975,-2474248.005,10
-6399637.245,-2474248.005,10
-6378757.515,-2474248.005,10
-6357877.785,-2474248.005,10
-6336998.055,-2474248.005,10
-6316118.325,-2474248.005,10
-6295238.595,-2474248.005,10
-6274358.865,-2474248.005,10
-6253479.135,-2474248.005,10
-6232599.405,-2474248.005,10
-6211719.675,-2474248.005,10
-6190839.945,-2474248.005,10
-6169960.215,-2474248.005,10
-6149080.485,-2474248.005,10
-6128200.755,-2474248.005,10
-6107321.025,-2474248.005,10
-6086441.295,-2474248.005,10
-6065561.565,-2474248.005,10
-6044681.835,-2474248.005,10
-6023802.105,-2474248.005,10
-6002922.375,-2474248.005,10
-5982042.645,-2474248.005,7
-5961162.915,-2474248.005,7
-5940283.185,-2474248.005,7
-5919403.455,-2474248.005,7
-5898523.725,-2474248.005,7
-5877643.995,-2474248.005,7
-5856764.265,-2474248.005,7
-5835884.535,-2474248.005,7
-5815004.805,-2474248.005,7
-5794125.075,-2474248.005,7
-5773245.345,-2474248.005,7
-5752365.615,-2474248.005,7
-5731485.885,-2474248.005,7
-5710606.155,-2474248.005,7
-5689726.425,-2474248.005,7
-5668846.695,-2474248.005,7
-5647966.965,-2474248.005,7
-5627087.235,-2474248.005,7
-5606207.505,-2474248.005,7
-5585327.775,-2474248.005,7
-5564448.045,-2474248.005,7
-5543568.315,-2474248.005,7
-5522688.585,-2474248.005,7
-5501808.855,-2474248.005,7
-5480929.125,-2474248.005,7
-5460049.395,-2474248.005,7
-5439169.665,-2474248.005,7
-5418289.935,-2474248.005,7
-5397410.205,-2474248.005,7
-5376530.475,-2474248.005,7
-5355650.745,-2474248.005,7
-5334771.015,-2474248.005,7
-5313891.285,-2474248.005,7
-5293011.555,-2474248.005,7
-5272131.825,-2474248.005,7
-5251252.095,-2474248.005,7
-5230372.365,-2474248.005,7
-5209492.635,-2474248.005,7
-5188612.905,-2474248.005,7
-5167733.175,-2474248.005,7
-5146853.445,-2474248.005,7
-5125973.715,-2474248.005,7
-5105093.985,-2474248.005,7
-5084214.255,-2474248.005,7
-5063334.525,-2474248.005,7
-5042454.795,-2474248.005,7
-5021575.065,-2474248.005,7
-5000695.335,-2474248.005,7
-4979815.605,-2474248.005,7
-4958935.875,-2474248.005,7
-4938056.145,-2474248.005,7
-4917176.415,-2474248.005,7
-4896296.685,-2474248.005,7
-4875416.955,-2474248.005,7
-4854537.225,-2474248.005,7
-4833657.495,-2474248.005,7
-4812777.765,-2474248.005,7
-4791898.035,-2474248.005,7
-4771018.305,-2474248.005,7
-4750138.575,-2474248.005,7
-4729258.845,-2474248.005,7
-4708379.115,-2474248.005,7
-4687499.385,-2474248.005,7
-4666619.655,-2474248.005,7
-4645739.925,-2474248.005,7
-4624860.195,-2474248.005,7
-4603980.465,-2474248.005,7
-4583100.735,-2474248.005,7
-4562221.005,-2474248.005,7
-4541341.275,-2474248.005,7
-4520461.545,-2474248.005,7
-4499581.815,-2474248.005,7
-4478702.085,-2474248.005,7
-4457822.355,-2474248.005,7
-4436942.625,-2474248.005,7
-4416062.895,-2474248.005,7
-4395183.165,-2474248.005,7
-4374303.435,-2474248.005,7
-4353423.705,-2474248.005,7
-4332543.975,-2474248.005,7
-4311664.245,-2474248.005,7
-4290784.515,-2474248.005,7
-4269904.785,-2474248.005,7
-4249025.055,-2474248.005,7
-4228145.325,-2474248.005,7
-4207265.595,-2474248.005,7
-4186385.865,-2474248.005,7
-4165506.135,-2474248.005,7
-4144626.405,-2474248.005,7
-4123746.675,-2474248.005,7
-4102866.945,-2474248.005,7
-4081987.215,-2474248.005,7
-4061107.485,-2474248.005,7
-4040227.755,-2474248.005,7
-4019348.025,-2474248.005,7
-3998468.295,-2474248.005,7
-3977588.565,-2474248.005,7
1179704.745,-2474248.005,2
1200584.475,-2474248.005,2
1221464.205,-2474248.005,2
1242343.935,-2474248.005,2
1263223.665,-2474248.005,2
1284103.395,-2474248.005,2
1304983.125,-2474248.005,2
1325862.855,-2474248.005,2
1346742.585,-2474248.005,2
1367622.315,-2474248.005,2
1388502.045,-2474248.005,2
1409381.775,-2474248.005,2
1430261.505,-2474248.005,2
1451141.235,-2474248.005,2
1472020.965,-2474248.005,2
1492900.695,-2474248.005,2
1513780.425,-2474248.005,2
1534660.155,-2474248.005,2
1555539.885,-2474248.005,2
1576419.615,-2474248.005,2
1597299.345,-2474248.005,2
1618179.075,-2474248.005,2
1639058.805,-2474248.005,2
1659938.535,-2474248.005,2
1680818.265,-2474248.005,2
1701697.995,-2474248.005,2
1722577.725,-2474248.005,2
1743457.455,-2474248.005,2
1764337.185,-2474248.005,2
1785216.915,-2474248.005,2
1806096.645,-2474248.005,2
1826976.375,-2474248.005,2
1847856.105,-2474248.005,2
1868735.835,-2474248.005,2
1889615.565,-2474248.005,2
1910495.295,-2474248.005,2
1931375.025,-2474248.005,2
1952254.755,-2474248.005,2
1973134.485,-2474248.005,2
1994014.215,-2474248.005,2
2014893.945,-2474248.005,2
2035773.675,-2474248.005,2
2056653.405,-2474248.005,2
2077533.135,-2474248.005,2
2098412.865,-2474248.005,2
2119292.595,-2474248.005,2
2140172.325,-2474248.005,2
2161052.055,-2474248.005,2
2181931.785,-2474248.005,2
2202811.515,-2474248.005,2
2223691.245,-2474248.005,2
2244570.975,-2474248.005,2
2265450.705,-2474248.005,2
2286330.435,-2474248.005,2
